report_month,plant_name,item_name,month_actual
April 2012-13,BSL,Saleable Steel,281.278
May 2012-13,BSL,Saleable Steel,250.589
June 2012-13,BSL,Saleable Steel,269.967
July 2012-13,BSL,Saleable Steel,273.828
August 2012-13,BSL,Saleable Steel,280.103
September 2012-13,BSL,Saleable Steel,285.483
October 2012-13,BSL,Saleable Steel,285.021
November 2012-13,BSL,Saleable Steel,211.391
December 2012-13,BSL,Saleable Steel,315.832
January 2012-13,BSL,Saleable Steel,305.115
February 2012-13,BSL,Saleable Steel,250.123
March 2012-13,BSL,Saleable Steel,321.04
April 2011-12,BSL,Saleable Steel,283.632
May 2011-12,BSL,Saleable Steel,253.837
June 2011-12,BSL,Saleable Steel,283.296
July 2011-12,BSL,Saleable Steel,274.55
August 2011-12,BSL,Saleable Steel,287.547
September 2011-12,BSL,Saleable Steel,286.432
October 2011-12,BSL,Saleable Steel,265.01
November 2011-12,BSL,Saleable Steel,170.071
December 2011-12,BSL,Saleable Steel,325.012
January 2011-12,BSL,Saleable Steel,303.024
February 2011-12,BSL,Saleable Steel,287.359
March 2011-12,BSL,Saleable Steel,306.132
April 2010-11,BSL,Saleable Steel,221.312
May 2010-11,BSL,Saleable Steel,250.205
June 2010-11,BSL,Saleable Steel,275.351
July 2010-11,BSL,Saleable Steel,240.003
August 2010-11,BSL,Saleable Steel,268.03
September 2010-11,BSL,Saleable Steel,270.01
October 2010-11,BSL,Saleable Steel,323.005
November 2010-11,BSL,Saleable Steel,308.721
December 2010-11,BSL,Saleable Steel,300.614
January 2010-11,BSL,Saleable Steel,320.724
February 2010-11,BSL,Saleable Steel,300.983
March 2010-11,BSL,Saleable Steel,340.0014
April 2009-10,BSL,Saleable Steel,300.171
May 2009-10,BSL,Saleable Steel,295.14
June 2009-10,BSL,Saleable Steel,275.208
July 2009-10,BSL,Saleable Steel,300.25
August 2009-10,BSL,Saleable Steel,290.03
September 2009-10,BSL,Saleable Steel,226.278
October 2009-10,BSL,Saleable Steel,254.017
November 2009-10,BSL,Saleable Steel,298.048
December 2009-10,BSL,Saleable Steel,313.57
January 2009-10,BSL,Saleable Steel,313.505
February 2009-10,BSL,Saleable Steel,262.74
March 2009-10,BSL,Saleable Steel,332.512
April 2008-09,BSL,Saleable Steel,277.508
May 2008-09,BSL,Saleable Steel,262.521
June 2008-09,BSL,Saleable Steel,223.029
July 2008-09,BSL,Saleable Steel,154.172
August 2008-09,BSL,Saleable Steel,350.153
September 2008-09,BSL,Saleable Steel,350.07
October 2008-09,BSL,Saleable Steel,300.101
November 2008-09,BSL,Saleable Steel,260.055
December 2008-09,BSL,Saleable Steel,305.112
January 2008-09,BSL,Saleable Steel,300.133
February 2008-09,BSL,Saleable Steel,280.164
March 2008-09,BSL,Saleable Steel,320.194
April 2007-08,BSL,Saleable Steel,325.051
May 2007-08,BSL,Saleable Steel,277.084
June 2007-08,BSL,Saleable Steel,230.017
July 2007-08,BSL,Saleable Steel,331.151
August 2007-08,BSL,Saleable Steel,335.001
September 2007-08,BSL,Saleable Steel,360.021
October 2007-08,BSL,Saleable Steel,360.077
November 2007-08,BSL,Saleable Steel,335.071
December 2007-08,BSL,Saleable Steel,342.125
January 2007-08,BSL,Saleable Steel,340.025
February 2007-08,BSL,Saleable Steel,307.121
March 2007-08,BSL,Saleable Steel,360.101
April 2006-07,BSL,Saleable Steel,300.062
May 2006-07,BSL,Saleable Steel,305.025
June 2006-07,BSL,Saleable Steel,290.105
July 2006-07,BSL,Saleable Steel,300.125
August 2006-07,BSL,Saleable Steel,311.681
September 2006-07,BSL,Saleable Steel,290.13
October 2006-07,BSL,Saleable Steel,350.101
November 2006-07,BSL,Saleable Steel,350.061
December 2006-07,BSL,Saleable Steel,350.132
January 2006-07,BSL,Saleable Steel,325.2
February 2006-07,BSL,Saleable Steel,305.105
March 2006-07,BSL,Saleable Steel,380.101
April 2005-06,BSL,Saleable Steel,315.109
May 2005-06,BSL,Saleable Steel,316.021
June 2005-06,BSL,Saleable Steel,301.13
July 2005-06,BSL,Saleable Steel,262.044
August 2005-06,BSL,Saleable Steel,288.108
September 2005-06,BSL,Saleable Steel,330.25
October 2005-06,BSL,Saleable Steel,327.551
November 2005-06,BSL,Saleable Steel,326.083
December 2005-06,BSL,Saleable Steel,312.021
January 2005-06,BSL,Saleable Steel,321.445
February 2005-06,BSL,Saleable Steel,280.151
March 2005-06,BSL,Saleable Steel,355.109
April 2004-05,BSL,Saleable Steel,222.722
May 2004-05,BSL,Saleable Steel,270.021
June 2004-05,BSL,Saleable Steel,275.056
July 2004-05,BSL,Saleable Steel,282.151
August 2004-05,BSL,Saleable Steel,280.251
September 2004-05,BSL,Saleable Steel,296.201
October 2004-05,BSL,Saleable Steel,310.101
November 2004-05,BSL,Saleable Steel,310.025
December 2004-05,BSL,Saleable Steel,308.036
January 2004-05,BSL,Saleable Steel,315.021
February 2004-05,BSL,Saleable Steel,301.109
March 2004-05,BSL,Saleable Steel,353.458
April 2003-04,BSL,Saleable Steel,264.104
May 2003-04,BSL,Saleable Steel,220.161
June 2003-04,BSL,Saleable Steel,331.049
July 2003-04,BSL,Saleable Steel,296.196
August 2003-04,BSL,Saleable Steel,280.23
September 2003-04,BSL,Saleable Steel,280.058
October 2003-04,BSL,Saleable Steel,301.026
November 2003-04,BSL,Saleable Steel,277.137
December 2003-04,BSL,Saleable Steel,306.053
January 2003-04,BSL,Saleable Steel,301.101
February 2003-04,BSL,Saleable Steel,291.251
March 2003-04,BSL,Saleable Steel,301.751
April 2002-03,BSL,Saleable Steel,263.044
May 2002-03,BSL,Saleable Steel,270.151
June 2002-03,BSL,Saleable Steel,280.365
July 2002-03,BSL,Saleable Steel,295.104
August 2002-03,BSL,Saleable Steel,260.202
September 2002-03,BSL,Saleable Steel,240.045
October 2002-03,BSL,Saleable Steel,300.324
November 2002-03,BSL,Saleable Steel,300.521
December 2002-03,BSL,Saleable Steel,290.369
January 2002-03,BSL,Saleable Steel,291.438
February 2002-03,BSL,Saleable Steel,268.102
March 2002-03,BSL,Saleable Steel,300.45
April 2001-02,BSL,Saleable Steel,274.547
May 2001-02,BSL,Saleable Steel,268.613
June 2001-02,BSL,Saleable Steel,242.643
July 2001-02,BSL,Saleable Steel,219.698
August 2001-02,BSL,Saleable Steel,190.348
September 2001-02,BSL,Saleable Steel,278.341
October 2001-02,BSL,Saleable Steel,300.026
November 2001-02,BSL,Saleable Steel,280.996
December 2001-02,BSL,Saleable Steel,278.391
January 2001-02,BSL,Saleable Steel,291.314
February 2001-02,BSL,Saleable Steel,250.187
March 2001-02,BSL,Saleable Steel,325.021
April 2000-01,BSL,Saleable Steel,273.887
May 2000-01,BSL,Saleable Steel,300.159
June 2000-01,BSL,Saleable Steel,279.381
July 2000-01,BSL,Saleable Steel,245.642
August 2000-01,BSL,Saleable Steel,262.576
September 2000-01,BSL,Saleable Steel,280.055
October 2000-01,BSL,Saleable Steel,284.778
November 2000-01,BSL,Saleable Steel,279.431
December 2000-01,BSL,Saleable Steel,280.179
January 2000-01,BSL,Saleable Steel,271.178
February 2000-01,BSL,Saleable Steel,254.122
March 2000-01,BSL,Saleable Steel,301.326
April 2025-26,ISP,Saleable Steel,198.79795000000001
May 2025-26,ISP,Saleable Steel,228.30257900000007
June 2025-26,ISP,Saleable Steel,227.89399800000004
July 2025-26,ISP,Saleable Steel,243.2137770000001
August 2025-26,ISP,Saleable Steel,219.02552800000004
September 2025-26,ISP,Saleable Steel,222.81190100000006
October 2025-26,ISP,Saleable Steel,176.4517220000001
November 2025-26,ISP,Saleable Steel,214.4750590000001
December 2025-26,ISP,Saleable Steel,231.66229500000017
January 2025-26,ISP,Saleable Steel,224.56212800000014
February 2025-26,ISP,Saleable Steel,184.2004180000001
March 2025-26,ISP,Saleable Steel,233.33289499999998
April 2024-25,ISP,Saleable Steel,214.76089900000008
May 2024-25,ISP,Saleable Steel,181.34428100000014
June 2024-25,ISP,Saleable Steel,146.73948800000008
July 2024-25,ISP,Saleable Steel,221.2827180000001
August 2024-25,ISP,Saleable Steel,211.25986500000008
September 2024-25,ISP,Saleable Steel,216.21821500000007
October 2024-25,ISP,Saleable Steel,185.9552372
November 2024-25,ISP,Saleable Steel,40.31010400000001
December 2024-25,ISP,Saleable Steel,227.29361800000007
January 2024-25,ISP,Saleable Steel,235.40315700000008
February 2024-25,ISP,Saleable Steel,208.8159
March 2024-25,ISP,Saleable Steel,240.843
April 2023-24,ISP,Saleable Steel,206.09014200000001
May 2023-24,ISP,Saleable Steel,163.07500600000003
June 2023-24,ISP,Saleable Steel,179.014162
July 2023-24,ISP,Saleable Steel,215.5001870000001
August 2023-24,ISP,Saleable Steel,216.515
September 2023-24,ISP,Saleable Steel,206.023
October 2023-24,ISP,Saleable Steel,210.315
November 2023-24,ISP,Saleable Steel,185.02
December 2023-24,ISP,Saleable Steel,206.768
January 2023-24,ISP,Saleable Steel,209.11
February 2023-24,ISP,Saleable Steel,205.165
March 2023-24,ISP,Saleable Steel,207.787
April 2022-23,ISP,Saleable Steel,182.47006199999998
May 2022-23,ISP,Saleable Steel,168.600188
June 2022-23,ISP,Saleable Steel,137.151538
July 2022-23,ISP,Saleable Steel,193.11063499999997
August 2022-23,ISP,Saleable Steel,208.859656
September 2022-23,ISP,Saleable Steel,186.35995200000002
October 2022-23,ISP,Saleable Steel,200.600278
November 2022-23,ISP,Saleable Steel,195.002
December 2022-23,ISP,Saleable Steel,216.13354729999998
January 2022-23,ISP,Saleable Steel,216.7
February 2022-23,ISP,Saleable Steel,196.259
March 2022-23,ISP,Saleable Steel,214.14
April 2021-22,ISP,Saleable Steel,90.1382205
May 2021-22,ISP,Saleable Steel,103.82925399999999
June 2021-22,ISP,Saleable Steel,185.05950895619
July 2021-22,ISP,Saleable Steel,182.93517262748406
August 2021-22,ISP,Saleable Steel,198.168178864535
September 2021-22,ISP,Saleable Steel,190.57774633900002
October 2021-22,ISP,Saleable Steel,194.93101231671503
November 2021-22,ISP,Saleable Steel,193.16317417500002
December 2021-22,ISP,Saleable Steel,210.37327325849998
January 2021-22,ISP,Saleable Steel,210.51277279878
February 2021-22,ISP,Saleable Steel,190.28789585944997
March 2021-22,ISP,Saleable Steel,210.449609
April 2020-21,ISP,Saleable Steel,117.24754000000001
May 2020-21,ISP,Saleable Steel,127.317
June 2020-21,ISP,Saleable Steel,134.9402567
July 2020-21,ISP,Saleable Steel,180.01034600000003
August 2020-21,ISP,Saleable Steel,172.877799
September 2020-21,ISP,Saleable Steel,95.62165150000001
October 2020-21,ISP,Saleable Steel,87.2732266409784
November 2020-21,ISP,Saleable Steel,131.827535499716
December 2020-21,ISP,Saleable Steel,170.17400371359838
January 2020-21,ISP,Saleable Steel,191.19245598469809
February 2020-21,ISP,Saleable Steel,190.715
March 2020-21,ISP,Saleable Steel,224.637
April 2019-20,ISP,Saleable Steel,115.108687369209
May 2019-20,ISP,Saleable Steel,190.142616442392
June 2019-20,ISP,Saleable Steel,171.401435210377
July 2019-20,ISP,Saleable Steel,172.142628077787
August 2019-20,ISP,Saleable Steel,191.47102133804
September 2019-20,ISP,Saleable Steel,139.802
October 2019-20,ISP,Saleable Steel,153.72
November 2019-20,ISP,Saleable Steel,179.298
December 2019-20,ISP,Saleable Steel,210.512
January 2019-20,ISP,Saleable Steel,210.0553685
February 2019-20,ISP,Saleable Steel,191.093
March 2019-20,ISP,Saleable Steel,168.979
April 2018-19,ISP,Saleable Steel,139.175434222137
May 2018-19,ISP,Saleable Steel,159.953633853962
June 2018-19,ISP,Saleable Steel,166.26289728
July 2018-19,ISP,Saleable Steel,163.855510187624
August 2018-19,ISP,Saleable Steel,128.697399953959
September 2018-19,ISP,Saleable Steel,89.88416
October 2018-19,ISP,Saleable Steel,124.14033103431
November 2018-19,ISP,Saleable Steel,136.742082738971
December 2018-19,ISP,Saleable Steel,189.164
January 2018-19,ISP,Saleable Steel,202.392
February 2018-19,ISP,Saleable Steel,200.599
March 2018-19,ISP,Saleable Steel,206.044
April 2017-18,ISP,Saleable Steel,120.04
May 2017-18,ISP,Saleable Steel,128.479
June 2017-18,ISP,Saleable Steel,139.594
July 2017-18,ISP,Saleable Steel,140.401
August 2017-18,ISP,Saleable Steel,159.982
September 2017-18,ISP,Saleable Steel,133.316
October 2017-18,ISP,Saleable Steel,127.049
November 2017-18,ISP,Saleable Steel,126.414
December 2017-18,ISP,Saleable Steel,148.735
January 2017-18,ISP,Saleable Steel,161.146
February 2017-18,ISP,Saleable Steel,140.983
March 2017-18,ISP,Saleable Steel,160.959
April 2016-17,ISP,Saleable Steel,85.66624
May 2016-17,ISP,Saleable Steel,96.82796
June 2016-17,ISP,Saleable Steel,94.25013
July 2016-17,ISP,Saleable Steel,117.72866
August 2016-17,ISP,Saleable Steel,110.19819
September 2016-17,ISP,Saleable Steel,103.530465
October 2016-17,ISP,Saleable Steel,117.42251
November 2016-17,ISP,Saleable Steel,106.18968
December 2016-17,ISP,Saleable Steel,112.53565
January 2016-17,ISP,Saleable Steel,139.20043
February 2016-17,ISP,Saleable Steel,124.03696
March 2016-17,ISP,Saleable Steel,130.22721
April 2015-16,ISP,Saleable Steel,34.101212176999994
May 2015-16,ISP,Saleable Steel,42.76328
June 2015-16,ISP,Saleable Steel,46.985884999999996
July 2015-16,ISP,Saleable Steel,60.395215
August 2015-16,ISP,Saleable Steel,65.116485
September 2015-16,ISP,Saleable Steel,74.49976499999998
October 2015-16,ISP,Saleable Steel,64.08417999999999
November 2015-16,ISP,Saleable Steel,67.243495
December 2015-16,ISP,Saleable Steel,90.07767066000001
January 2015-16,ISP,Saleable Steel,103.60822026
February 2015-16,ISP,Saleable Steel,100.49580416999999
March 2015-16,ISP,Saleable Steel,107.03328
April 2014-15,ISP,Saleable Steel,5.577
May 2014-15,ISP,Saleable Steel,6.439
June 2014-15,ISP,Saleable Steel,7.103
July 2014-15,ISP,Saleable Steel,7.408
August 2014-15,ISP,Saleable Steel,10.141
September 2014-15,ISP,Saleable Steel,0.122
October 2014-15,ISP,Saleable Steel,1.298
November 2014-15,ISP,Saleable Steel,0.0
December 2014-15,ISP,Saleable Steel,3.766
January 2014-15,ISP,Saleable Steel,14.363
February 2014-15,ISP,Saleable Steel,20.27
March 2014-15,ISP,Saleable Steel,50.1
April 2013-14,ISP,Saleable Steel,19.002
May 2013-14,ISP,Saleable Steel,20.032
June 2013-14,ISP,Saleable Steel,21.836
July 2013-14,ISP,Saleable Steel,20.866
August 2013-14,ISP,Saleable Steel,17.047
September 2013-14,ISP,Saleable Steel,13.065
October 2013-14,ISP,Saleable Steel,12.351
November 2013-14,ISP,Saleable Steel,15.22
December 2013-14,ISP,Saleable Steel,17.37
January 2013-14,ISP,Saleable Steel,17.598
February 2013-14,ISP,Saleable Steel,13.802
March 2013-14,ISP,Saleable Steel,13.496
April 2012-13,ISP,Saleable Steel,25.276
May 2012-13,ISP,Saleable Steel,23.495
June 2012-13,ISP,Saleable Steel,20.668
July 2012-13,ISP,Saleable Steel,18.874
August 2012-13,ISP,Saleable Steel,11.016
September 2012-13,ISP,Saleable Steel,10.318
October 2012-13,ISP,Saleable Steel,6.644
November 2012-13,ISP,Saleable Steel,7.986
December 2012-13,ISP,Saleable Steel,4.975
January 2012-13,ISP,Saleable Steel,6.915
February 2012-13,ISP,Saleable Steel,11.398
March 2012-13,ISP,Saleable Steel,21.004
April 2011-12,ISP,Saleable Steel,31.643
May 2011-12,ISP,Saleable Steel,33.5
June 2011-12,ISP,Saleable Steel,29.01
July 2011-12,ISP,Saleable Steel,29.597
August 2011-12,ISP,Saleable Steel,21.788
September 2011-12,ISP,Saleable Steel,20.643
October 2011-12,ISP,Saleable Steel,21.737
November 2011-12,ISP,Saleable Steel,30.067
December 2011-12,ISP,Saleable Steel,26.394
January 2011-12,ISP,Saleable Steel,22.257
February 2011-12,ISP,Saleable Steel,24.034
March 2011-12,ISP,Saleable Steel,25.017
April 2010-11,ISP,Saleable Steel,33.5
May 2010-11,ISP,Saleable Steel,37.568
June 2010-11,ISP,Saleable Steel,31.659
July 2010-11,ISP,Saleable Steel,33.087
August 2010-11,ISP,Saleable Steel,34.015
September 2010-11,ISP,Saleable Steel,35.36
October 2010-11,ISP,Saleable Steel,34.496
November 2010-11,ISP,Saleable Steel,36.029
December 2010-11,ISP,Saleable Steel,37.072
January 2010-11,ISP,Saleable Steel,37.264
February 2010-11,ISP,Saleable Steel,33.6
March 2010-11,ISP,Saleable Steel,40.877
April 2009-10,ISP,Saleable Steel,26.362
May 2009-10,ISP,Saleable Steel,40.668
June 2009-10,ISP,Saleable Steel,33.504
July 2009-10,ISP,Saleable Steel,30.114
August 2009-10,ISP,Saleable Steel,28.353
September 2009-10,ISP,Saleable Steel,31.212
October 2009-10,ISP,Saleable Steel,34.041
November 2009-10,ISP,Saleable Steel,35.97
December 2009-10,ISP,Saleable Steel,36.038
January 2009-10,ISP,Saleable Steel,40.2
February 2009-10,ISP,Saleable Steel,36.675
March 2009-10,ISP,Saleable Steel,40.66
April 2008-09,ISP,Saleable Steel,29.005
May 2008-09,ISP,Saleable Steel,23.212
June 2008-09,ISP,Saleable Steel,36.704
July 2008-09,ISP,Saleable Steel,37.835
August 2008-09,ISP,Saleable Steel,33.005
September 2008-09,ISP,Saleable Steel,25.899
October 2008-09,ISP,Saleable Steel,32.777
November 2008-09,ISP,Saleable Steel,30.632
December 2008-09,ISP,Saleable Steel,32.03
January 2008-09,ISP,Saleable Steel,45.105
February 2008-09,ISP,Saleable Steel,40.149
March 2008-09,ISP,Saleable Steel,36.224
April 2007-08,ISP,Saleable Steel,36.105
May 2007-08,ISP,Saleable Steel,32.422
June 2007-08,ISP,Saleable Steel,32.627
July 2007-08,ISP,Saleable Steel,37.763
August 2007-08,ISP,Saleable Steel,36.011
September 2007-08,ISP,Saleable Steel,36.202
October 2007-08,ISP,Saleable Steel,37.255
November 2007-08,ISP,Saleable Steel,33.537
December 2007-08,ISP,Saleable Steel,28.092
January 2007-08,ISP,Saleable Steel,30.48
February 2007-08,ISP,Saleable Steel,27.578
March 2007-08,ISP,Saleable Steel,44.027
April 2006-07,ISP,Saleable Steel,28.035
May 2006-07,ISP,Saleable Steel,30.193
June 2006-07,ISP,Saleable Steel,30.504
July 2006-07,ISP,Saleable Steel,31.545
August 2006-07,ISP,Saleable Steel,32.562
September 2006-07,ISP,Saleable Steel,27.252
October 2006-07,ISP,Saleable Steel,35.519
November 2006-07,ISP,Saleable Steel,34.502
December 2006-07,ISP,Saleable Steel,37.12
January 2006-07,ISP,Saleable Steel,37.095
February 2006-07,ISP,Saleable Steel,36.407
March 2006-07,ISP,Saleable Steel,42.566
April 2005-06,ISP,Saleable Steel,20.68
May 2005-06,ISP,Saleable Steel,15.022
June 2005-06,ISP,Saleable Steel,20.239
July 2005-06,ISP,Saleable Steel,22.082
August 2005-06,ISP,Saleable Steel,25.996
September 2005-06,ISP,Saleable Steel,26.004
October 2005-06,ISP,Saleable Steel,25.349
November 2005-06,ISP,Saleable Steel,28.48
December 2005-06,ISP,Saleable Steel,32.18
January 2005-06,ISP,Saleable Steel,32.256
February 2005-06,ISP,Saleable Steel,27.455
March 2005-06,ISP,Saleable Steel,38.09
April 2004-05,ISP,Saleable Steel,21.508
May 2004-05,ISP,Saleable Steel,20.438
June 2004-05,ISP,Saleable Steel,17.841
July 2004-05,ISP,Saleable Steel,24.159
August 2004-05,ISP,Saleable Steel,25.543
September 2004-05,ISP,Saleable Steel,24.164
October 2004-05,ISP,Saleable Steel,25.244
November 2004-05,ISP,Saleable Steel,25.019
December 2004-05,ISP,Saleable Steel,25.259
January 2004-05,ISP,Saleable Steel,26.737
February 2004-05,ISP,Saleable Steel,25.341
March 2004-05,ISP,Saleable Steel,25.579
April 2003-04,ISP,Saleable Steel,19.603
May 2003-04,ISP,Saleable Steel,17.027
June 2003-04,ISP,Saleable Steel,17.27
July 2003-04,ISP,Saleable Steel,19.672
August 2003-04,ISP,Saleable Steel,26.224
September 2003-04,ISP,Saleable Steel,22.217
October 2003-04,ISP,Saleable Steel,20.345
November 2003-04,ISP,Saleable Steel,21.321
December 2003-04,ISP,Saleable Steel,24.595
January 2003-04,ISP,Saleable Steel,23.851
February 2003-04,ISP,Saleable Steel,23.883
March 2003-04,ISP,Saleable Steel,20.0
April 2002-03,ISP,Saleable Steel,19.595
May 2002-03,ISP,Saleable Steel,27.495
June 2002-03,ISP,Saleable Steel,26.5
July 2002-03,ISP,Saleable Steel,19.589
August 2002-03,ISP,Saleable Steel,26.543
September 2002-03,ISP,Saleable Steel,27.0
October 2002-03,ISP,Saleable Steel,21.754
November 2002-03,ISP,Saleable Steel,23.227
December 2002-03,ISP,Saleable Steel,22.938
January 2002-03,ISP,Saleable Steel,29.924
February 2002-03,ISP,Saleable Steel,24.5
March 2002-03,ISP,Saleable Steel,22.429
April 2001-02,ISP,Saleable Steel,21.741
May 2001-02,ISP,Saleable Steel,23.001
June 2001-02,ISP,Saleable Steel,22.696
July 2001-02,ISP,Saleable Steel,26.855
August 2001-02,ISP,Saleable Steel,23.84
September 2001-02,ISP,Saleable Steel,24.216
October 2001-02,ISP,Saleable Steel,27.585
